Two and a Half Men - S12 - EP014,uncensored version,18,Yes,English,"Two And A Half Men, S12",H264,,Two and a Half Men - S12,14,Two and a Half Men,English,Seriesepisode,HD,Walden offers Alan a divorce gift of his choice.,يعرض والدِن على آلان هدية من اختياره بمناسبة طلاقه.,2003,Two and a Half Men - S12 - EP014,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927112014.jpg
Two and a Half Men - S12 - EP015,censored version,18,Yes,English,"Two And A Half Men, S12",H264,,Two and a Half Men - S12,15,Two and a Half Men,English,Seriesepisode,HD,Charlie Harper is alive. Or is he?,"تشارلي هاربر ، هل لا يزال على قيد الحياة، أم لا؟",2003,Two and a Half Men - S12 - EP015,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927112015.jpg
Two and a Half Men - S12 - EP006,uncensored version,18,Yes,English,"Two And A Half Men, S12",H264,,Two and a Half Men - S12,6,Two and a Half Men,English,Seriesepisode,HD,Alan breaks Walden's rules to seem cool for Louis.,"يكسر آلان قواعد والدِن، لينال إعجاب لويس.",2003,Two and a Half Men - S12 - EP006,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927112006.jpg
Two and a Half Men - S12 - EP009,censored version,18,Yes,English,"Two And A Half Men, S12",H264,,Two and a Half Men - S12,9,Two and a Half Men,English,Seriesepisode,HD,Herb asks Alan if he can go on a date with Lyndsey.,يطلب هيرب إذن آلان للخروج في موعد غرامي مع لينزي.,2003,Two and a Half Men - S12 - EP009,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927112009.jpg
Two and a Half Men - S12 - EP010,censored version,18,Yes,English,"Two And A Half Men, S12",H264,,Two and a Half Men - S12,10,Two and a Half Men,English,Seriesepisode,HD,Walden risks losing Louis when his secret with Alan gets out.,تصبح حضانة والدِن للويس على المحك عندما يفضح أمر علاقته المزيفة بآلان.,2003,Two and a Half Men - S12 - EP010,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927112010.jpg
Two and a Half Men - S11 - EP013,uncensored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,13,Two and a Half Men,English,Seriesepisode,HD,"After multimillionaire Marty Pepper proposes to Evelyn, Walden and Alan throw him a bachelor party.","عندما يطلب الرجل المليونير مارتي يد إيفيلين للزواج، يقيم والدِن وآلان حفل توديع عزوبية له.",2003,Two and a Half Men - S11 - EP013,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111013.jpg
Two and a Half Men - S11 - EP014,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,14,Two and a Half Men,English,Seriesepisode,HD,"After Alan learns that Lyndsey broke up with Larry, he makes a big decision.","عندما يعلم آلان بانفصال لينزي ولاري، يتخذ قرارا مصيريا.",2003,Two and a Half Men - S11 - EP014,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111014.jpg
Two and a Half Men - S11 - EP015,censored version,18,Yes,English,"Two and a Half Men, S11",H264,,Two and a Half Men - S11,15,Two and a Half Men,English,Seriesepisode,HD,Alan asks Lyndsey to choose between him and Larry.,يطلب آلان من لينزي حسم أمرها والاختيار بينه وبين لاري.,2003,Two and a Half Men - S11 - EP015,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927111015.jpg
Two and a Half Men - S03 - EP023,uncensored version,18,Yes,English,"Two and a Half Men, S03",H264,,Two and a Half Men - S03,23,Two and a Half Men,English,Seriesepisode,HD,When Charlie finds that Mia is in town he tries to behave as if he were no longer attracted to her.,"عندما يعلم تشارلي بقدوم ميا إلى المدينة، يحاول التظاهر بأنه لم يعد معجبا بها.",2003,Two and a Half Men - S03 - EP023,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927103023.jpg
Two and a Half Men - S04 - EP003,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,3,Two and a Half Men,English,Seriesepisode,HD,Charlie attempts to surf in order to impress a beautiful girl.,يندفع تشارلي لممارسة هواية ركوب الأمواج في محاولة منه لجذب انتباه فتاة جميلة.,2003,Two and a Half Men - S04 - EP003,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104003.jpg
Two and a Half Men - S04 - EP014,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,14,Two and a Half Men,English,Seriesepisode,HD,Charlie discovers that the hot new neighbor shares some common interests with Alan.,يكتشف تشارلي بأن جارته الجديدة وآلان لديهما بعض الاهتمامات المشتركة.,2003,Two and a Half Men - S04 - EP014,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104014.jpg
Two and a Half Men - S04 - EP004,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,4,Two and a Half Men,English,Seriesepisode,HD,Alan and Kandi become embroiled in an unconventional custody battle.,صراع غير مألوف يبدأ بين آلان وكاندي حول موضوع حضانة غريب وغير تقليدي.,2003,Two and a Half Men - S04 - EP004,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104004.jpg
Two and a Half Men - S04 - EP019,censored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,19,Two and a Half Men,English,Seriesepisode,HD,"As Judith and Herb's wedding nears, Charlie gets close to Herb's witty sister.","بينما يقترب موعد زفاف جوديث وهيرب، يبدأ تشارلي بالتقرب من شقيقة هيرب الظريفة الذكية.",2003,Two and a Half Men - S04 - EP019,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104019.jpg
Two and a Half Men - S03 - EP024,uncensored version,18,Yes,English,"Two and a Half Men, S03",H264,,Two and a Half Men - S03,24,Two and a Half Men,English,Seriesepisode,HD,"When Charlie and Mia’s families meet to plan the wedding, things immediately begin to fall apart.","عندما تلتقي عائلتا كل من تشارلي وميا للتخطيط لحفل الزفاف، تنهار مخططات العروسين أمام عينيهما، ويبدأ تفكك علاقتهما.",2003,Two and a Half Men - S03 - EP024,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927103024.jpg
Two and a Half Men - S04 - EP008,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,8,Two and a Half Men,English,Seriesepisode,HD,"Unable to sleep, Alan takes Charlie's suggestion and goes for a jog on the beach.","عندما يسيطر الأرق على آلان، يقرر الأخذ بنصيحة تشارلي والخروج للهرولة على الشاطئ.",2003,Two and a Half Men - S04 - EP008,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104008.jpg
Two and a Half Men - S04 - EP009,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,9,Two and a Half Men,English,Seriesepisode,HD,"Charlie becomes annoyed with Alan for constantly borrowing money and promising to pay the tab ""next time.""",يشعر تشارلي بانزعاج من آلان عندما يستمر باقتراض المال منه ويعده بدفع الفاتورة في المرة المقبلة.,2003,Two and a Half Men - S04 - EP009,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104009.jpg
Two and a Half Men - S04 - EP002,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,2,Two and a Half Men,English,Seriesepisode,HD,Alan feels guilty when Charlie finally tells him why he broke up with Mia.,يشعر آلان بالذنب عندما يبوح له تشارلي بالسبب الحقيقي وراء انفصاله عن ميا.,2003,Two and a Half Men - S04 - EP002,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104002.jpg
Two and a Half Men - S04 - EP013,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,13,Two and a Half Men,English,Seriesepisode,HD,"Rose helps Charlie work through a disturbing repressed memory, triggered by Jake's revelation.","عندما يقوم جيك بالكشف عن أمر ما، تحاول روز مساعدة تشارلي لاستعادة ذاكرة مكبوتة منسية.",2003,Two and a Half Men - S04 - EP013,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104013.jpg
Two and a Half Men - S05 - EP001,uncensored version,18,Yes,English,"Two and a Half Men, S05",H264,,Two and a Half Men - S05,1,Two and a Half Men,English,Seriesepisode,HD,Charlie and Alan try to prepare Jake for his first day of junior high school.,يحاول كل من تشارلي وآلان تهيئة جيك ليومه الأول في المدرسة الثانوية.,2003,Two and a Half Men - S05 - EP001,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927105001.jpg
Two and a Half Men - S05 - EP002,censored version,18,Yes,English,"Two and a Half Men, S05",H264,,Two and a Half Men - S05,2,Two and a Half Men,English,Seriesepisode,HD,Charlie reacts oddly after an evening with his mother.,تتغير تصرفات تشارلي بعد قضاء أمسية بصحبة والدته.,2003,Two and a Half Men - S05 - EP002,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927105002.jpg
Two and a Half Men - S03 - EP020,uncensored version,18,Yes,English,"Two and a Half Men, S03",H264,,Two and a Half Men - S03,20,Two and a Half Men,English,Seriesepisode,HD,Alan is depressed because Kandi has left him and is staying with Judith.,يتملك آلان شعور الاكتئاب عندما تتخلى كاندي عنه وتقرر المكوث في منزل جوديث.,2003,Two and a Half Men - S03 - EP020,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927103020.jpg
Two and a Half Men - S04 - EP005,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,5,Two and a Half Men,English,Seriesepisode,HD,Alan is overjoyed that he'll no longer owe Judith alimony when she marries her new fiance.,تغمر السعادة آلان عندما يعلم بأنه سيتوقف عن دفع نفقة جوديث إلى أن تتزوج من خطيبها.,2003,Two and a Half Men - S04 - EP005,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104005.jpg
Two and a Half Men - S04 - EP015,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,15,Two and a Half Men,English,Seriesepisode,HD,"When Rose announces that she is moving to London permanently, Charlie must face his true feelings for her.","عندما تعلن روز عن قرارها بالانتقال إلى لندن بشكل دائم، يتحتم على تشارلي مواجهة مشاعره تجاهها قبل فوات الأوان.",2003,Two and a Half Men - S04 - EP015,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104015.jpg
Two and a Half Men - S03 - EP022,uncensored version,18,Yes,English,"Two and a Half Men, S03",H264,,Two and a Half Men - S03,22,Two and a Half Men,English,Seriesepisode,HD,Charlie butts in on Alan's milestone moment with his son by offering his own words of wisdom on women.,يقاطع تشارلي حديث آلان العميق مع ابنه ليقدم لجيك دروسا ومواعظ حول معالمة النساء.,2003,Two and a Half Men - S03 - EP022,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927103022.jpg
Two and a Half Men - S03 - EP019,uncensored version,18,Yes,English,"Two and a Half Men, S03",H264,,Two and a Half Men - S03,19,Two and a Half Men,English,Seriesepisode,HD,"Kandi moves in with Alan and Charlie, causing tension in the house.",تنقلب حياة تشارلي وآلان رأسا على عقب عندما تنتقل كاندي للعيش معهما.,2003,Two and a Half Men - S03 - EP019,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927103019.jpg
Two and a Half Men - S04 - EP016,uncensored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,16,Two and a Half Men,English,Seriesepisode,HD,A young girl whom Charlie has been dating cajoles him into going to a hot new club.,تحاول الفتاة التي يواعدها تشارلي إقناعه بمرافقتها إلى النادي الليلي الجديد في المنطقة.,2003,Two and a Half Men - S04 - EP016,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104016.jpg
Two and a Half Men - S04 - EP010,censored version,18,Yes,English,"Two and a Half Men, S04",H264,,Two and a Half Men - S04,10,Two and a Half Men,English,Seriesepisode,HD,Charlie must choose between his girlfriend Lydia and Berta as they fight for his allegiance.,"بينما تتنافس كل من ليديا وبيرتا للحصول على قلب تشارلي، يتحتم عليه اختيار واحدة منهما.",2003,Two and a Half Men - S04 - EP010,http://s3-eu-west-1.amazonaws.com/rockettv.media.images/content.lite/Portrait/S000927104010.jpg
